strategy,family,direction,symbol,regime,sharpe,wr,active_days
Donchian/Turtle,Momentum,LONG,POET,CHOPPY,-1.009,37.1,35
Donchian/Turtle,Momentum,SHORT,POET,ALL,0.258,54.4,90
Donchian/Turtle,Momentum,SHORT,POET,STRONG,-2.262,14.3,21
Donchian/Turtle,Momentum,SHORT,POET,WEAK,2.38,82.6,23
Donchian/Turtle,Momentum,SHORT,POET,CHOPPY,1.159,65.0,20
ADX Trend,Momentum,LONG,POET,ALL,0.469,43.4,175
ADX Trend,Momentum,LONG,POET,STRONG,1.535,59.1,44
ADX Trend,Momentum,LONG,POET,NORMAL,1.087,51.4,35
ADX Trend,Momentum,LONG,POET,CAUTIOUS,-0.722,39.1,23
ADX Trend,Momentum,LONG,POET,WEAK,-2.447,12.5,32
ADX Trend,Momentum,LONG,POET,CHOPPY,0.386,46.3,41
ADX Trend,Momentum,SHORT,POET,ALL,-0.861,53.3,182
ADX Trend,Momentum,SHORT,POET,STRONG,-2.482,27.3,44
ADX Trend,Momentum,SHORT,POET,NORMAL,-1.075,44.0,25
ADX Trend,Momentum,SHORT,POET,CAUTIOUS,-0.121,50.0,22
ADX Trend,Momentum,SHORT,POET,WEAK,1.287,74.5,47
ADX Trend,Momentum,SHORT,POET,CHOPPY,0.94,63.6,44
RSI Revert,Reversion,LONG,RBRK,ALL,0.839,51.5,97
RSI Revert,Reversion,LONG,RBRK,STRONG,1.417,69.6,23
RSI Revert,Reversion,LONG,RBRK,NORMAL,0.727,52.4,21
RSI Revert,Reversion,LONG,RBRK,CAUTIOUS,-0.099,50.0,16
RSI Revert,Reversion,LONG,RBRK,WEAK,-0.803,37.5,24
RSI Revert,Reversion,SHORT,RBRK,ALL,-0.969,49.2,179
RSI Revert,Reversion,SHORT,RBRK,STRONG,-2.66,26.5,49
RSI Revert,Reversion,SHORT,RBRK,NORMAL,-1.07,41.2,34
RSI Revert,Reversion,SHORT,RBRK,CAUTIOUS,0.883,60.0,15
RSI Revert,Reversion,SHORT,RBRK,WEAK,1.919,82.9,35
RSI Revert,Reversion,SHORT,RBRK,CHOPPY,0.063,50.0,46
Zscore Revert,Reversion,LONG,RBRK,ALL,0.031,51.6,62
Zscore Revert,Reversion,LONG,RBRK,NORMAL,0.729,64.7,17
Zscore Revert,Reversion,LONG,RBRK,WEAK,-1.824,26.7,15
Zscore Revert,Reversion,SHORT,RBRK,ALL,-0.116,56.3,103
Zscore Revert,Reversion,SHORT,RBRK,STRONG,-1.816,37.9,29
Zscore Revert,Reversion,SHORT,RBRK,NORMAL,0.004,55.6,18
Zscore Revert,Reversion,SHORT,RBRK,WEAK,1.471,87.0,23
Zscore Revert,Reversion,SHORT,RBRK,CHOPPY,0.049,52.2,23
Keltner Revert,Reversion,LONG,RBRK,ALL,0.663,53.7,54
Keltner Revert,Reversion,LONG,RBRK,WEAK,-0.133,40.0,15
Keltner Revert,Reversion,SHORT,RBRK,ALL,-0.728,48.7,113
Keltner Revert,Reversion,SHORT,RBRK,STRONG,-1.924,32.3,31
Keltner Revert,Reversion,SHORT,RBRK,NORMAL,-1.022,37.5,24
Keltner Revert,Reversion,SHORT,RBRK,WEAK,1.229,81.8,22
Keltner Revert,Reversion,SHORT,RBRK,CHOPPY,0.753,52.0,25
MFI Revert,Reversion,LONG,RBRK,ALL,1.227,56.1,41
MFI Revert,Reversion,SHORT,RBRK,ALL,0.448,52.1,71
MFI Revert,Reversion,SHORT,RBRK,STRONG,-1.13,36.8,19
MFI Revert,Reversion,SHORT,RBRK,CHOPPY,0.029,50.0,20
RSI Momentum,Momentum,LONG,RBRK,ALL,0.969,50.8,179
RSI Momentum,Momentum,LONG,RBRK,STRONG,2.66,73.5,49
RSI Momentum,Momentum,LONG,RBRK,NORMAL,1.07,58.8,34
RSI Momentum,Momentum,LONG,RBRK,CAUTIOUS,-0.883,40.0,15
RSI Momentum,Momentum,LONG,RBRK,WEAK,-1.919,17.1,35
RSI Momentum,Momentum,LONG,RBRK,CHOPPY,-0.063,50.0,46
RSI Momentum,Momentum,SHORT,RBRK,ALL,-0.839,48.5,97
RSI Momentum,Momentum,SHORT,RBRK,STRONG,-1.417,30.4,23
RSI Momentum,Momentum,SHORT,RBRK,NORMAL,-0.727,47.6,21
RSI Momentum,Momentum,SHORT,RBRK,CAUTIOUS,0.099,50.0,16
RSI Momentum,Momentum,SHORT,RBRK,WEAK,0.803,62.5,24
Donchian/Turtle,Momentum,LONG,RBRK,ALL,-0.0,49.3,144
Donchian/Turtle,Momentum,LONG,RBRK,STRONG,1.992,70.7,41
Donchian/Turtle,Momentum,LONG,RBRK,NORMAL,0.421,57.1,28
Donchian/Turtle,Momentum,LONG,RBRK,WEAK,-1.95,13.8,29
Donchian/Turtle,Momentum,LONG,RBRK,CHOPPY,-0.467,48.5,33
Donchian/Turtle,Momentum,SHORT,RBRK,ALL,-0.815,42.6,101
Donchian/Turtle,Momentum,SHORT,RBRK,STRONG,-2.321,25.9,27
Donchian/Turtle,Momentum,SHORT,RBRK,NORMAL,-0.949,35.0,20
Donchian/Turtle,Momentum,SHORT,RBRK,WEAK,1.649,61.9,21
Donchian/Turtle,Momentum,SHORT,RBRK,CHOPPY,-0.289,47.4,19
ADX Trend,Momentum,LONG,RBRK,ALL,1.46,54.7,172
ADX Trend,Momentum,LONG,RBRK,STRONG,1.926,71.4,35
ADX Trend,Momentum,LONG,RBRK,NORMAL,1.515,63.2,38
ADX Trend,Momentum,LONG,RBRK,CAUTIOUS,-0.472,46.2,26
ADX Trend,Momentum,LONG,RBRK,WEAK,-0.659,38.2,34
ADX Trend,Momentum,LONG,RBRK,CHOPPY,-0.172,51.3,39
ADX Trend,Momentum,SHORT,RBRK,ALL,-0.424,43.9,157
ADX Trend,Momentum,SHORT,RBRK,STRONG,-2.098,21.7,46
ADX Trend,Momentum,SHORT,RBRK,NORMAL,-0.029,42.3,26
ADX Trend,Momentum,SHORT,RBRK,CAUTIOUS,0.683,68.8,16
ADX Trend,Momentum,SHORT,RBRK,WEAK,1.644,72.5,40
ADX Trend,Momentum,SHORT,RBRK,CHOPPY,-0.503,27.6,29
RSI Revert,Reversion,LONG,RIVN,ALL,-0.017,47.8,115
RSI Revert,Reversion,LONG,RIVN,STRONG,2.141,75.0,32
RSI Revert,Reversion,LONG,RIVN,NORMAL,0.297,43.8,16
RSI Revert,Reversion,LONG,RIVN,WEAK,-2.651,13.6,22
RSI Revert,Reversion,LONG,RIVN,CHOPPY,-0.152,48.5,33
RSI Revert,Reversion,SHORT,RIVN,ALL,-0.303,52.6,97
RSI Revert,Reversion,SHORT,RIVN,STRONG,-1.484,38.5,26
RSI Revert,Reversion,SHORT,RIVN,NORMAL,0.472,61.1,18
RSI Revert,Reversion,SHORT,RIVN,WEAK,0.231,56.5,23
RSI Revert,Reversion,SHORT,RIVN,CHOPPY,0.181,59.1,22
Zscore Revert,Reversion,LONG,RIVN,ALL,-0.06,44.7,47
Zscore Revert,Reversion,LONG,RIVN,CHOPPY,0.183,55.6,18
Zscore Revert,Reversion,SHORT,RIVN,ALL,1.165,58.7,126
Zscore Revert,Reversion,SHORT,RIVN,STRONG,-0.56,42.3,26
Zscore Revert,Reversion,SHORT,RIVN,NORMAL,-0.18,57.7,26
Zscore Revert,Reversion,SHORT,RIVN,CAUTIOUS,0.638,64.7,17
Zscore Revert,Reversion,SHORT,RIVN,WEAK,1.471,70.0,30
Zscore Revert,Reversion,SHORT,RIVN,CHOPPY,0.815,59.3,27
Keltner Revert,Reversion,LONG,RIVN,ALL,0.034,41.9,62
Keltner Revert,Reversion,LONG,RIVN,STRONG,1.256,62.5,16
Keltner Revert,Reversion,LONG,RIVN,WEAK,-2.121,13.3,15
Keltner Revert,Reversion,SHORT,RIVN,ALL,1.289,62.4,85
Keltner Revert,Reversion,SHORT,RIVN,STRONG,-0.408,52.6,19
Keltner Revert,Reversion,SHORT,RIVN,NORMAL,0.366,68.8,16
Keltner Revert,Reversion,SHORT,RIVN,WEAK,0.948,66.7,18
Keltner Revert,Reversion,SHORT,RIVN,CHOPPY,0.553,57.1,21
MFI Revert,Reversion,SHORT,RIVN,ALL,-0.406,56.2,32
RSI Momentum,Momentum,LONG,RIVN,ALL,0.303,47.4,97
RSI Momentum,Momentum,LONG,RIVN,STRONG,1.484,61.5,26
RSI Momentum,Momentum,LONG,RIVN,NORMAL,-0.472,38.9,18
RSI Momentum,Momentum,LONG,RIVN,WEAK,-0.231,43.5,23
RSI Momentum,Momentum,LONG,RIVN,CHOPPY,-0.181,40.9,22
RSI Momentum,Momentum,SHORT,RIVN,ALL,0.017,52.2,115
RSI Momentum,Momentum,SHORT,RIVN,STRONG,-2.141,25.0,32
RSI Momentum,Momentum,SHORT,RIVN,NORMAL,-0.297,56.2,16
RSI Momentum,Momentum,SHORT,RIVN,WEAK,2.651,86.4,22
RSI Momentum,Momentum,SHORT,RIVN,CHOPPY,0.152,51.5,33
Donchian/Turtle,Momentum,LONG,RIVN,ALL,-0.854,42.9,147
Donchian/Turtle,Momentum,LONG,RIVN,STRONG,0.653,50.0,40
Donchian/Turtle,Momentum,LONG,RIVN,NORMAL,-0.219,33.3,27
Donchian/Turtle,Momentum,LONG,RIVN,WEAK,-1.264,40.0,35
Donchian/Turtle,Momentum,LONG,RIVN,CHOPPY,-0.55,46.9,32
Donchian/Turtle,Momentum,SHORT,RIVN,ALL,-0.276,52.2,115
Donchian/Turtle,Momentum,SHORT,RIVN,STRONG,-2.058,21.4,28
Donchian/Turtle,Momentum,SHORT,RIVN,NORMAL,-0.842,45.5,22
Donchian/Turtle,Momentum,SHORT,RIVN,WEAK,2.333,83.3,24
Donchian/Turtle,Momentum,SHORT,RIVN,CHOPPY,-0.167,55.6,27
ADX Trend,Momentum,LONG,RIVN,ALL,0.416,48.1,189
ADX Trend,Momentum,LONG,RIVN,STRONG,1.516,65.8,38
ADX Trend,Momentum,LONG,RIVN,NORMAL,1.008,53.5,43
ADX Trend,Momentum,LONG,RIVN,CAUTIOUS,-0.752,38.5,26
ADX Trend,Momentum,LONG,RIVN,WEAK,-2.147,20.0,40
ADX Trend,Momentum,LONG,RIVN,CHOPPY,0.673,59.5,42
ADX Trend,Momentum,SHORT,RIVN,ALL,-0.914,47.8,161
ADX Trend,Momentum,SHORT,RIVN,STRONG,-2.114,26.9,52
ADX Trend,Momentum,SHORT,RIVN,NORMAL,0.82,58.8,17
ADX Trend,Momentum,SHORT,RIVN,WEAK,0.671,56.8,37
ADX Trend,Momentum,SHORT,RIVN,CHOPPY,-0.184,56.1,41
RSI Revert,Reversion,LONG,SAIC,ALL,0.332,51.6,128
RSI Revert,Reversion,LONG,SAIC,STRONG,1.093,62.5,32
RSI Revert,Reversion,LONG,SAIC,NORMAL,0.929,53.6,28
RSI Revert,Reversion,LONG,SAIC,CAUTIOUS,-0.44,63.2,19
RSI Revert,Reversion,LONG,SAIC,WEAK,-0.699,38.1,21
RSI Revert,Reversion,LONG,SAIC,CHOPPY,-0.415,39.3,28
RSI Revert,Reversion,SHORT,SAIC,ALL,0.562,51.2,162
RSI Revert,Reversion,SHORT,SAIC,STRONG,0.287,42.5,40
RSI Revert,Reversion,SHORT,SAIC,NORMAL,-0.747,40.0,30
RSI Revert,Reversion,SHORT,SAIC,CAUTIOUS,-0.148,60.0,20
RSI Revert,Reversion,SHORT,SAIC,WEAK,1.149,64.7,34
RSI Revert,Reversion,SHORT,SAIC,CHOPPY,0.361,52.6,38
Zscore Revert,Reversion,LONG,SAIC,ALL,-0.021,50.0,88
Zscore Revert,Reversion,LONG,SAIC,STRONG,0.017,68.0,25
Zscore Revert,Reversion,LONG,SAIC,NORMAL,0.525,38.1,21
Zscore Revert,Reversion,LONG,SAIC,WEAK,-0.061,40.0,15
Zscore Revert,Reversion,LONG,SAIC,CHOPPY,-0.227,42.1,19
Zscore Revert,Reversion,SHORT,SAIC,ALL,0.359,48.4,122
Zscore Revert,Reversion,SHORT,SAIC,STRONG,-0.837,35.1,37
Zscore Revert,Reversion,SHORT,SAIC,NORMAL,-0.481,47.6,21
Zscore Revert,Reversion,SHORT,SAIC,CAUTIOUS,0.599,57.9,19
Zscore Revert,Reversion,SHORT,SAIC,WEAK,0.917,61.1,18
Zscore Revert,Reversion,SHORT,SAIC,CHOPPY,0.891,51.9,27
Keltner Revert,Reversion,LONG,SAIC,ALL,0.429,49.1,108
Keltner Revert,Reversion,LONG,SAIC,STRONG,0.664,59.3,27
Keltner Revert,Reversion,LONG,SAIC,NORMAL,0.637,50.0,26
Keltner Revert,Reversion,LONG,SAIC,WEAK,-0.539,35.3,17
Keltner Revert,Reversion,LONG,SAIC,CHOPPY,-0.385,40.7,27
Keltner Revert,Reversion,SHORT,SAIC,ALL,0.542,46.0,100
Keltner Revert,Reversion,SHORT,SAIC,STRONG,-0.826,27.3,22
Keltner Revert,Reversion,SHORT,SAIC,CAUTIOUS,-0.003,60.0,15
Keltner Revert,Reversion,SHORT,SAIC,WEAK,1.239,71.4,21
Keltner Revert,Reversion,SHORT,SAIC,CHOPPY,-0.733,40.0,35
MFI Revert,Reversion,LONG,SAIC,ALL,0.636,53.6,28
MFI Revert,Reversion,SHORT,SAIC,ALL,-0.182,45.5,44
RSI Momentum,Momentum,LONG,SAIC,ALL,-0.562,48.8,162
RSI Momentum,Momentum,LONG,SAIC,STRONG,-0.287,57.5,40
RSI Momentum,Momentum,LONG,SAIC,NORMAL,0.747,60.0,30
RSI Momentum,Momentum,LONG,SAIC,CAUTIOUS,0.148,40.0,20
RSI Momentum,Momentum,LONG,SAIC,WEAK,-1.149,35.3,34
RSI Momentum,Momentum,LONG,SAIC,CHOPPY,-0.361,47.4,38
RSI Momentum,Momentum,SHORT,SAIC,ALL,-0.332,48.4,128
RSI Momentum,Momentum,SHORT,SAIC,STRONG,-1.093,37.5,32
RSI Momentum,Momentum,SHORT,SAIC,NORMAL,-0.929,46.4,28
RSI Momentum,Momentum,SHORT,SAIC,CAUTIOUS,0.44,36.8,19
RSI Momentum,Momentum,SHORT,SAIC,WEAK,0.699,61.9,21
RSI Momentum,Momentum,SHORT,SAIC,CHOPPY,0.415,60.7,28
Donchian/Turtle,Momentum,LONG,SAIC,ALL,-0.155,52.6,133
Donchian/Turtle,Momentum,LONG,SAIC,STRONG,1.03,66.7,36
Donchian/Turtle,Momentum,LONG,SAIC,NORMAL,0.54,52.2,23
Donchian/Turtle,Momentum,LONG,SAIC,CAUTIOUS,-0.269,52.2,23
Donchian/Turtle,Momentum,LONG,SAIC,WEAK,-0.983,37.5,24
Donchian/Turtle,Momentum,LONG,SAIC,CHOPPY,-0.727,48.1,27
Donchian/Turtle,Momentum,SHORT,SAIC,ALL,0.28,48.7,117
Donchian/Turtle,Momentum,SHORT,SAIC,STRONG,-0.877,34.5,29
Donchian/Turtle,Momentum,SHORT,SAIC,NORMAL,-0.194,53.3,30
Donchian/Turtle,Momentum,SHORT,SAIC,WEAK,0.645,55.0,20
Donchian/Turtle,Momentum,SHORT,SAIC,CHOPPY,0.141,57.7,26
ADX Trend,Momentum,LONG,SAIC,ALL,0.376,52.1,190
ADX Trend,Momentum,LONG,SAIC,STRONG,0.815,65.1,43
ADX Trend,Momentum,LONG,SAIC,NORMAL,1.084,53.1,32
ADX Trend,Momentum,LONG,SAIC,CAUTIOUS,-0.446,48.3,29
ADX Trend,Momentum,LONG,SAIC,WEAK,-0.519,45.7,35
ADX Trend,Momentum,LONG,SAIC,CHOPPY,-0.563,47.1,51
ADX Trend,Momentum,SHORT,SAIC,ALL,0.22,45.6,180
ADX Trend,Momentum,SHORT,SAIC,STRONG,-0.258,35.8,53
ADX Trend,Momentum,SHORT,SAIC,NORMAL,-0.058,46.7,30
ADX Trend,Momentum,SHORT,SAIC,CAUTIOUS,0.385,38.1,21
ADX Trend,Momentum,SHORT,SAIC,WEAK,0.221,53.8,39
ADX Trend,Momentum,SHORT,SAIC,CHOPPY,0.315,54.1,37
RSI Revert,Reversion,LONG,SMH,ALL,0.748,63.6,44
RSI Revert,Reversion,LONG,SMH,STRONG,2.176,100.0,15
RSI Revert,Reversion,LONG,SMH,WEAK,-0.24,33.3,15
RSI Revert,Reversion,SHORT,SMH,ALL,-0.763,43.8,185
RSI Revert,Reversion,SHORT,SMH,STRONG,-4.191,5.8,52
RSI Revert,Reversion,SHORT,SMH,NORMAL,-2.356,25.8,31
RSI Revert,Reversion,SHORT,SMH,CAUTIOUS,1.393,72.7,22
RSI Revert,Reversion,SHORT,SMH,WEAK,2.962,87.5,32
RSI Revert,Reversion,SHORT,SMH,CHOPPY,0.096,54.2,48
Zscore Revert,Reversion,LONG,SMH,ALL,0.874,71.2,52
Zscore Revert,Reversion,LONG,SMH,STRONG,2.269,100.0,17
Zscore Revert,Reversion,LONG,SMH,WEAK,-0.688,27.8,18
Zscore Revert,Reversion,SHORT,SMH,ALL,-0.345,46.4,97
Zscore Revert,Reversion,SHORT,SMH,STRONG,-2.947,8.0,25
Zscore Revert,Reversion,SHORT,SMH,NORMAL,-1.779,30.0,20
Zscore Revert,Reversion,SHORT,SMH,WEAK,2.313,95.0,20
Zscore Revert,Reversion,SHORT,SMH,CHOPPY,-0.677,36.8,19
Keltner Revert,Reversion,LONG,SMH,ALL,0.101,65.4,26
Keltner Revert,Reversion,SHORT,SMH,ALL,-1.023,43.6,140
Keltner Revert,Reversion,SHORT,SMH,STRONG,-3.445,2.9,34
Keltner Revert,Reversion,SHORT,SMH,NORMAL,-2.446,23.3,30
Keltner Revert,Reversion,SHORT,SMH,CAUTIOUS,1.374,82.4,17
Keltner Revert,Reversion,SHORT,SMH,WEAK,2.264,90.9,22
Keltner Revert,Reversion,SHORT,SMH,CHOPPY,-0.521,51.4,37
MFI Revert,Reversion,SHORT,SMH,ALL,-1.718,34.1,44
MFI Revert,Reversion,SHORT,SMH,STRONG,-2.322,0.0,15
RSI Momentum,Momentum,LONG,SMH,ALL,0.763,56.2,185
RSI Momentum,Momentum,LONG,SMH,STRONG,4.191,94.2,52
RSI Momentum,Momentum,LONG,SMH,NORMAL,2.356,74.2,31
RSI Momentum,Momentum,LONG,SMH,CAUTIOUS,-1.393,27.3,22
RSI Momentum,Momentum,LONG,SMH,WEAK,-2.962,12.5,32
RSI Momentum,Momentum,LONG,SMH,CHOPPY,-0.096,45.8,48
RSI Momentum,Momentum,SHORT,SMH,ALL,-0.748,36.4,44
RSI Momentum,Momentum,SHORT,SMH,STRONG,-2.176,0.0,15
RSI Momentum,Momentum,SHORT,SMH,WEAK,0.24,66.7,15
Donchian/Turtle,Momentum,LONG,SMH,ALL,1.205,58.1,215
Donchian/Turtle,Momentum,LONG,SMH,STRONG,4.428,94.7,57
Donchian/Turtle,Momentum,LONG,SMH,NORMAL,2.416,73.5,34
Donchian/Turtle,Momentum,LONG,SMH,CAUTIOUS,-1.496,28.1,32
Donchian/Turtle,Momentum,LONG,SMH,WEAK,-3.02,14.7,34
Donchian/Turtle,Momentum,LONG,SMH,CHOPPY,0.109,55.2,58
Donchian/Turtle,Momentum,SHORT,SMH,ALL,-0.916,37.9,66
Donchian/Turtle,Momentum,SHORT,SMH,STRONG,-2.446,5.0,20
Donchian/Turtle,Momentum,SHORT,SMH,WEAK,0.47,70.0,20
ADX Trend,Momentum,LONG,SMH,ALL,1.55,59.6,178
ADX Trend,Momentum,LONG,SMH,STRONG,3.903,95.7,46
ADX Trend,Momentum,LONG,SMH,NORMAL,2.245,73.2,41
ADX Trend,Momentum,LONG,SMH,CAUTIOUS,-0.963,31.8,22
ADX Trend,Momentum,LONG,SMH,WEAK,-2.527,12.5,24
ADX Trend,Momentum,LONG,SMH,CHOPPY,0.139,48.9,45
ADX Trend,Momentum,SHORT,SMH,ALL,-0.49,39.6,101
ADX Trend,Momentum,SHORT,SMH,STRONG,-2.752,4.2,24
ADX Trend,Momentum,SHORT,SMH,NORMAL,-2.087,26.3,19
ADX Trend,Momentum,SHORT,SMH,WEAK,2.27,79.3,29
ADX Trend,Momentum,SHORT,SMH,CHOPPY,0.362,43.8,16
RSI Revert,Reversion,LONG,TSLA,ALL,0.386,48.1,81
RSI Revert,Reversion,LONG,TSLA,STRONG,1.975,85.7,21
RSI Revert,Reversion,LONG,TSLA,WEAK,-2.016,10.5,19
RSI Revert,Reversion,LONG,TSLA,CHOPPY,1.113,52.4,21
RSI Revert,Reversion,SHORT,TSLA,ALL,-1.43,44.0,125
RSI Revert,Reversion,SHORT,TSLA,STRONG,-2.757,20.7,29
RSI Revert,Reversion,SHORT,TSLA,NORMAL,-1.421,33.3,27
RSI Revert,Reversion,SHORT,TSLA,CAUTIOUS,0.495,52.6,19
RSI Revert,Reversion,SHORT,TSLA,WEAK,2.353,86.4,22
RSI Revert,Reversion,SHORT,TSLA,CHOPPY,-1.034,39.3,28
Zscore Revert,Reversion,LONG,TSLA,ALL,-0.109,48.4,95
Zscore Revert,Reversion,LONG,TSLA,STRONG,2.356,94.7,19
Zscore Revert,Reversion,LONG,TSLA,NORMAL,0.467,40.0,15
Zscore Revert,Reversion,LONG,TSLA,WEAK,-2.406,17.9,28
Zscore Revert,Reversion,LONG,TSLA,CHOPPY,0.264,52.6,19
Zscore Revert,Reversion,SHORT,TSLA,ALL,-1.257,43.6,78
Zscore Revert,Reversion,SHORT,TSLA,STRONG,-2.135,22.2,18
Zscore Revert,Reversion,SHORT,TSLA,NORMAL,-1.344,33.3,15
Zscore Revert,Reversion,SHORT,TSLA,CHOPPY,-1.231,30.4,23
Keltner Revert,Reversion,LONG,TSLA,ALL,0.316,46.6,58
Keltner Revert,Reversion,LONG,TSLA,CHOPPY,0.987,53.3,15
Keltner Revert,Reversion,SHORT,TSLA,ALL,-0.078,53.5,99
Keltner Revert,Reversion,SHORT,TSLA,STRONG,-2.17,25.0,24
Keltner Revert,Reversion,SHORT,TSLA,NORMAL,-1.048,38.9,18
Keltner Revert,Reversion,SHORT,TSLA,WEAK,2.177,88.2,17
Keltner Revert,Reversion,SHORT,TSLA,CHOPPY,0.468,55.2,29
MFI Revert,Reversion,SHORT,TSLA,ALL,0.593,57.1,42
RSI Momentum,Momentum,LONG,TSLA,ALL,1.43,56.0,125
RSI Momentum,Momentum,LONG,TSLA,STRONG,2.757,79.3,29
RSI Momentum,Momentum,LONG,TSLA,NORMAL,1.421,66.7,27
RSI Momentum,Momentum,LONG,TSLA,CAUTIOUS,-0.495,47.4,19
RSI Momentum,Momentum,LONG,TSLA,WEAK,-2.353,13.6,22
RSI Momentum,Momentum,LONG,TSLA,CHOPPY,1.034,60.7,28
RSI Momentum,Momentum,SHORT,TSLA,ALL,-0.386,51.9,81
RSI Momentum,Momentum,SHORT,TSLA,STRONG,-1.975,14.3,21
RSI Momentum,Momentum,SHORT,TSLA,WEAK,2.016,89.5,19
RSI Momentum,Momentum,SHORT,TSLA,CHOPPY,-1.113,47.6,21
Donchian/Turtle,Momentum,LONG,TSLA,ALL,1.121,52.0,150
Donchian/Turtle,Momentum,LONG,TSLA,STRONG,2.958,81.0,42
Donchian/Turtle,Momentum,LONG,TSLA,NORMAL,1.477,68.2,22
Donchian/Turtle,Momentum,LONG,TSLA,CAUTIOUS,-0.317,35.3,17
Donchian/Turtle,Momentum,LONG,TSLA,WEAK,-2.5,9.1,22
Donchian/Turtle,Momentum,LONG,TSLA,CHOPPY,-0.281,44.7,47
Donchian/Turtle,Momentum,SHORT,TSLA,ALL,0.036,52.6,95
Donchian/Turtle,Momentum,SHORT,TSLA,STRONG,-2.494,4.8,21
Donchian/Turtle,Momentum,SHORT,TSLA,NORMAL,-0.441,58.8,17
Donchian/Turtle,Momentum,SHORT,TSLA,WEAK,2.296,80.0,25
Donchian/Turtle,Momentum,SHORT,TSLA,CHOPPY,-0.128,61.1,18
ADX Trend,Momentum,LONG,TSLA,ALL,-0.744,41.7,163
ADX Trend,Momentum,LONG,TSLA,STRONG,2.203,69.7,33
ADX Trend,Momentum,LONG,TSLA,NORMAL,0.712,48.5,33
ADX Trend,Momentum,LONG,TSLA,CAUTIOUS,-0.762,34.8,23
ADX Trend,Momentum,LONG,TSLA,WEAK,-3.186,6.5,31
ADX Trend,Momentum,LONG,TSLA,CHOPPY,-0.308,44.2,43
ADX Trend,Momentum,SHORT,TSLA,ALL,-0.925,45.0,189
ADX Trend,Momentum,SHORT,TSLA,STRONG,-3.445,12.1,58
ADX Trend,Momentum,SHORT,TSLA,NORMAL,-1.101,40.7,27
ADX Trend,Momentum,SHORT,TSLA,CAUTIOUS,1.225,58.3,24
ADX Trend,Momentum,SHORT,TSLA,WEAK,3.11,87.2,39
ADX Trend,Momentum,SHORT,TSLA,CHOPPY,-0.06,46.3,41
RSI Revert,Reversion,LONG,UBER,ALL,0.924,59.8,122
RSI Revert,Reversion,LONG,UBER,STRONG,1.72,66.7,39
RSI Revert,Reversion,LONG,UBER,NORMAL,1.18,63.0,27
RSI Revert,Reversion,LONG,UBER,CAUTIOUS,-0.863,54.5,22
RSI Revert,Reversion,LONG,UBER,WEAK,-0.965,42.9,21
RSI Revert,Reversion,SHORT,UBER,ALL,0.362,57.6,118
RSI Revert,Reversion,SHORT,UBER,STRONG,-1.349,39.3,28
RSI Revert,Reversion,SHORT,UBER,NORMAL,-0.51,61.9,21
RSI Revert,Reversion,SHORT,UBER,WEAK,1.111,65.0,20
RSI Revert,Reversion,SHORT,UBER,CHOPPY,0.996,57.9,38
Zscore Revert,Reversion,LONG,UBER,ALL,0.716,54.3,92
Zscore Revert,Reversion,LONG,UBER,STRONG,1.431,66.7,30
Zscore Revert,Reversion,LONG,UBER,NORMAL,0.355,47.4,19
Zscore Revert,Reversion,LONG,UBER,WEAK,0.145,50.0,18
Zscore Revert,Reversion,LONG,UBER,CHOPPY,-0.31,60.0,15
Zscore Revert,Reversion,SHORT,UBER,ALL,1.495,60.2,93
Zscore Revert,Reversion,SHORT,UBER,STRONG,-0.168,35.3,17
Zscore Revert,Reversion,SHORT,UBER,CHOPPY,0.593,51.3,39
Keltner Revert,Reversion,LONG,UBER,ALL,0.253,53.4,58
Keltner Revert,Reversion,LONG,UBER,STRONG,0.67,61.1,18
Keltner Revert,Reversion,SHORT,UBER,ALL,0.405,63.3,49
MFI Revert,Reversion,SHORT,UBER,ALL,-0.646,52.6,19
RSI Momentum,Momentum,LONG,UBER,ALL,-0.362,42.4,118
RSI Momentum,Momentum,LONG,UBER,STRONG,1.349,60.7,28
RSI Momentum,Momentum,LONG,UBER,NORMAL,0.51,38.1,21
RSI Momentum,Momentum,LONG,UBER,WEAK,-1.111,35.0,20
RSI Momentum,Momentum,LONG,UBER,CHOPPY,-0.996,42.1,38
RSI Momentum,Momentum,SHORT,UBER,ALL,-0.924,40.2,122
RSI Momentum,Momentum,SHORT,UBER,STRONG,-1.72,33.3,39
RSI Momentum,Momentum,SHORT,UBER,NORMAL,-1.18,37.0,27
RSI Momentum,Momentum,SHORT,UBER,CAUTIOUS,0.863,45.5,22
RSI Momentum,Momentum,SHORT,UBER,WEAK,0.965,57.1,21
Donchian/Turtle,Momentum,LONG,UBER,ALL,0.337,46.4,110
Donchian/Turtle,Momentum,LONG,UBER,STRONG,0.903,65.0,20
Donchian/Turtle,Momentum,LONG,UBER,NORMAL,0.023,33.3,24
Donchian/Turtle,Momentum,LONG,UBER,WEAK,-0.399,33.3,18
Donchian/Turtle,Momentum,LONG,UBER,CHOPPY,0.218,55.0,40
Donchian/Turtle,Momentum,SHORT,UBER,ALL,-1.039,39.3,122
Donchian/Turtle,Momentum,SHORT,UBER,STRONG,-1.152,35.1,37
Donchian/Turtle,Momentum,SHORT,UBER,NORMAL,-1.164,30.4,23
Donchian/Turtle,Momentum,SHORT,UBER,CAUTIOUS,0.527,44.4,18
Donchian/Turtle,Momentum,SHORT,UBER,WEAK,-0.067,52.0,25
