strategy,family,direction,symbol,regime,sharpe,wr,active_days
Donchian/Turtle,Momentum,SHORT,TSLA,WEAK,1.614,68.8,16
ADX Trend,Momentum,LONG,TSLA,ALL,-0.291,45.9,266
ADX Trend,Momentum,LONG,TSLA,STRONG,2.894,80.4,56
ADX Trend,Momentum,LONG,TSLA,NORMAL,0.852,50.9,57
ADX Trend,Momentum,LONG,TSLA,CAUTIOUS,-0.693,39.5,38
ADX Trend,Momentum,LONG,TSLA,WEAK,-3.221,4.3,47
ADX Trend,Momentum,LONG,TSLA,CHOPPY,-0.619,45.6,68
ADX Trend,Momentum,SHORT,TSLA,ALL,-0.682,44.7,291
ADX Trend,Momentum,SHORT,TSLA,STRONG,-2.869,18.4,87
ADX Trend,Momentum,SHORT,TSLA,NORMAL,-0.982,43.8,48
ADX Trend,Momentum,SHORT,TSLA,CAUTIOUS,0.794,45.5,33
ADX Trend,Momentum,SHORT,TSLA,WEAK,2.974,84.5,58
ADX Trend,Momentum,SHORT,TSLA,CHOPPY,-0.103,44.6,65
RSI Revert,Reversion,LONG,UBER,ALL,0.791,60.0,90
RSI Revert,Reversion,LONG,UBER,STRONG,1.688,77.8,27
RSI Revert,Reversion,LONG,UBER,NORMAL,0.526,55.6,18
RSI Revert,Reversion,LONG,UBER,CAUTIOUS,0.095,50.0,20
RSI Revert,Reversion,LONG,UBER,WEAK,-0.417,52.4,21
RSI Revert,Reversion,SHORT,UBER,ALL,-0.862,46.8,124
RSI Revert,Reversion,SHORT,UBER,STRONG,-1.936,24.2,33
RSI Revert,Reversion,SHORT,UBER,NORMAL,-0.66,48.3,29
RSI Revert,Reversion,SHORT,UBER,WEAK,0.201,58.8,17
RSI Revert,Reversion,SHORT,UBER,CHOPPY,0.466,54.8,31
Zscore Revert,Reversion,LONG,UBER,ALL,1.248,65.9,44
Zscore Revert,Reversion,SHORT,UBER,ALL,0.398,51.9,54
Zscore Revert,Reversion,SHORT,UBER,CHOPPY,0.327,52.9,17
Keltner Revert,Reversion,LONG,UBER,ALL,1.114,61.9,42
Keltner Revert,Reversion,LONG,UBER,STRONG,1.042,72.2,18
Keltner Revert,Reversion,SHORT,UBER,ALL,0.092,50.0,80
Keltner Revert,Reversion,SHORT,UBER,STRONG,-1.489,26.3,19
Keltner Revert,Reversion,SHORT,UBER,NORMAL,0.111,54.5,22
Keltner Revert,Reversion,SHORT,UBER,CHOPPY,-0.228,45.0,20
MFI Revert,Reversion,SHORT,UBER,ALL,-1.038,40.0,30
RSI Momentum,Momentum,LONG,UBER,ALL,0.862,53.2,124
RSI Momentum,Momentum,LONG,UBER,STRONG,1.936,75.8,33
RSI Momentum,Momentum,LONG,UBER,NORMAL,0.66,51.7,29
RSI Momentum,Momentum,LONG,UBER,WEAK,-0.201,41.2,17
RSI Momentum,Momentum,LONG,UBER,CHOPPY,-0.466,45.2,31
RSI Momentum,Momentum,SHORT,UBER,ALL,-0.791,40.0,90
RSI Momentum,Momentum,SHORT,UBER,STRONG,-1.688,22.2,27
RSI Momentum,Momentum,SHORT,UBER,NORMAL,-0.526,44.4,18
RSI Momentum,Momentum,SHORT,UBER,CAUTIOUS,-0.095,50.0,20
RSI Momentum,Momentum,SHORT,UBER,WEAK,0.417,47.6,21
Donchian/Turtle,Momentum,LONG,UBER,ALL,0.874,57.1,84
Donchian/Turtle,Momentum,LONG,UBER,STRONG,0.752,68.8,16
Donchian/Turtle,Momentum,LONG,UBER,NORMAL,0.674,52.0,25
Donchian/Turtle,Momentum,LONG,UBER,CHOPPY,0.322,57.7,26
Donchian/Turtle,Momentum,SHORT,UBER,ALL,-1.008,43.4,53
Donchian/Turtle,Momentum,SHORT,UBER,STRONG,-1.509,26.3,19
ADX Trend,Momentum,LONG,UBER,ALL,0.808,53.0,253
ADX Trend,Momentum,LONG,UBER,STRONG,1.933,72.3,65
ADX Trend,Momentum,LONG,UBER,NORMAL,0.797,56.9,58
ADX Trend,Momentum,LONG,UBER,CAUTIOUS,-0.35,52.9,34
ADX Trend,Momentum,LONG,UBER,WEAK,-1.269,25.6,39
ADX Trend,Momentum,LONG,UBER,CHOPPY,-0.09,45.6,57
ADX Trend,Momentum,SHORT,UBER,ALL,-0.441,48.0,225
ADX Trend,Momentum,SHORT,UBER,STRONG,-2.403,32.9,73
ADX Trend,Momentum,SHORT,UBER,NORMAL,-0.144,53.7,41
ADX Trend,Momentum,SHORT,UBER,CAUTIOUS,0.473,56.7,30
ADX Trend,Momentum,SHORT,UBER,WEAK,1.212,63.4,41
ADX Trend,Momentum,SHORT,UBER,CHOPPY,0.593,47.5,40
RSI Revert,Reversion,LONG,VST,ALL,0.035,50.0,40
RSI Revert,Reversion,SHORT,VST,ALL,-0.923,41.7,180
RSI Revert,Reversion,SHORT,VST,STRONG,-2.704,21.6,51
RSI Revert,Reversion,SHORT,VST,NORMAL,-0.036,48.5,33
RSI Revert,Reversion,SHORT,VST,CAUTIOUS,1.207,68.4,19
RSI Revert,Reversion,SHORT,VST,WEAK,0.811,55.6,27
RSI Revert,Reversion,SHORT,VST,CHOPPY,-0.692,40.0,50
Zscore Revert,Reversion,LONG,VST,ALL,0.405,52.4,42
Zscore Revert,Reversion,LONG,VST,STRONG,1.407,63.2,19
Zscore Revert,Reversion,SHORT,VST,ALL,-0.914,45.6,68
Zscore Revert,Reversion,SHORT,VST,STRONG,-1.521,17.6,17
Zscore Revert,Reversion,SHORT,VST,CHOPPY,-0.734,40.9,22
Keltner Revert,Reversion,LONG,VST,ALL,0.545,57.1,28
Keltner Revert,Reversion,SHORT,VST,ALL,-0.92,40.1,142
Keltner Revert,Reversion,SHORT,VST,STRONG,-1.96,23.7,38
Keltner Revert,Reversion,SHORT,VST,NORMAL,0.058,50.0,30
Keltner Revert,Reversion,SHORT,VST,CAUTIOUS,0.799,55.6,18
Keltner Revert,Reversion,SHORT,VST,WEAK,0.654,57.1,21
Keltner Revert,Reversion,SHORT,VST,CHOPPY,-1.229,31.4,35
MFI Revert,Reversion,SHORT,VST,ALL,-0.995,41.4,58
MFI Revert,Reversion,SHORT,VST,STRONG,-1.382,33.3,15
MFI Revert,Reversion,SHORT,VST,NORMAL,-0.157,46.7,15
MFI Revert,Reversion,SHORT,VST,CHOPPY,-0.709,37.5,16
RSI Momentum,Momentum,LONG,VST,ALL,0.923,58.3,180
RSI Momentum,Momentum,LONG,VST,STRONG,2.704,78.4,51
RSI Momentum,Momentum,LONG,VST,NORMAL,0.036,51.5,33
RSI Momentum,Momentum,LONG,VST,CAUTIOUS,-1.207,31.6,19
RSI Momentum,Momentum,LONG,VST,WEAK,-0.811,44.4,27
RSI Momentum,Momentum,LONG,VST,CHOPPY,0.692,60.0,50
RSI Momentum,Momentum,SHORT,VST,ALL,-0.035,50.0,40
Donchian/Turtle,Momentum,LONG,VST,ALL,1.226,58.6,116
Donchian/Turtle,Momentum,LONG,VST,STRONG,1.818,72.7,33
Donchian/Turtle,Momentum,LONG,VST,NORMAL,0.158,52.4,21
Donchian/Turtle,Momentum,LONG,VST,CAUTIOUS,-0.712,46.7,15
Donchian/Turtle,Momentum,LONG,VST,WEAK,-0.751,41.2,17
Donchian/Turtle,Momentum,LONG,VST,CHOPPY,1.12,63.3,30
Donchian/Turtle,Momentum,SHORT,VST,ALL,-0.861,44.1,34
ADX Trend,Momentum,LONG,VST,ALL,0.648,55.4,314
ADX Trend,Momentum,LONG,VST,STRONG,3.085,79.5,83
ADX Trend,Momentum,LONG,VST,NORMAL,-0.03,50.8,65
ADX Trend,Momentum,LONG,VST,CAUTIOUS,0.003,48.6,35
ADX Trend,Momentum,LONG,VST,WEAK,-1.544,32.1,56
ADX Trend,Momentum,LONG,VST,CHOPPY,0.182,53.3,75
ADX Trend,Momentum,SHORT,VST,ALL,-1.388,44.6,222
ADX Trend,Momentum,SHORT,VST,STRONG,-2.437,23.3,60
ADX Trend,Momentum,SHORT,VST,NORMAL,-1.565,38.6,44
ADX Trend,Momentum,SHORT,VST,CAUTIOUS,0.32,60.7,28
ADX Trend,Momentum,SHORT,VST,WEAK,1.809,67.4,46
ADX Trend,Momentum,SHORT,VST,CHOPPY,-0.844,45.5,44
RSI Revert,Reversion,LONG,XLE,ALL,0.899,61.4,70
RSI Revert,Reversion,LONG,XLE,STRONG,0.993,77.3,22
RSI Revert,Reversion,LONG,XLE,WEAK,0.07,46.7,15
RSI Revert,Reversion,LONG,XLE,CHOPPY,0.349,47.1,17
RSI Revert,Reversion,SHORT,XLE,ALL,0.118,43.6,140
RSI Revert,Reversion,SHORT,XLE,STRONG,0.172,47.5,40
RSI Revert,Reversion,SHORT,XLE,NORMAL,0.477,36.8,19
RSI Revert,Reversion,SHORT,XLE,CAUTIOUS,-0.902,47.1,17
RSI Revert,Reversion,SHORT,XLE,WEAK,0.455,47.2,36
RSI Revert,Reversion,SHORT,XLE,CHOPPY,-0.602,35.7,28
Zscore Revert,Reversion,LONG,XLE,ALL,0.304,59.0,39
Zscore Revert,Reversion,SHORT,XLE,ALL,-0.413,40.3,62
Zscore Revert,Reversion,SHORT,XLE,STRONG,0.296,46.7,15
Zscore Revert,Reversion,SHORT,XLE,WEAK,-0.866,25.0,16
Keltner Revert,Reversion,LONG,XLE,ALL,0.076,46.9,32
Keltner Revert,Reversion,SHORT,XLE,ALL,-0.47,41.4,99
Keltner Revert,Reversion,SHORT,XLE,STRONG,0.051,45.8,24
Keltner Revert,Reversion,SHORT,XLE,NORMAL,0.554,42.1,19
Keltner Revert,Reversion,SHORT,XLE,CAUTIOUS,-0.889,47.4,19
Keltner Revert,Reversion,SHORT,XLE,WEAK,-0.351,38.1,21
Keltner Revert,Reversion,SHORT,XLE,CHOPPY,-0.567,31.2,16
MFI Revert,Reversion,SHORT,XLE,ALL,0.292,44.1,34
RSI Momentum,Momentum,LONG,XLE,ALL,-0.118,56.4,140
RSI Momentum,Momentum,LONG,XLE,STRONG,-0.172,52.5,40
RSI Momentum,Momentum,LONG,XLE,NORMAL,-0.477,63.2,19
RSI Momentum,Momentum,LONG,XLE,CAUTIOUS,0.902,52.9,17
RSI Momentum,Momentum,LONG,XLE,WEAK,-0.455,52.8,36
RSI Momentum,Momentum,LONG,XLE,CHOPPY,0.602,64.3,28
RSI Momentum,Momentum,SHORT,XLE,ALL,-0.899,38.6,70
RSI Momentum,Momentum,SHORT,XLE,STRONG,-0.993,22.7,22
RSI Momentum,Momentum,SHORT,XLE,WEAK,-0.07,53.3,15
RSI Momentum,Momentum,SHORT,XLE,CHOPPY,-0.349,52.9,17
Donchian/Turtle,Momentum,LONG,XLE,ALL,1.244,66.3,95
Donchian/Turtle,Momentum,LONG,XLE,STRONG,0.21,64.0,25
Donchian/Turtle,Momentum,LONG,XLE,NORMAL,-0.564,55.0,20
Donchian/Turtle,Momentum,LONG,XLE,WEAK,1.272,75.0,20
Donchian/Turtle,Momentum,LONG,XLE,CHOPPY,1.439,81.2,16
Donchian/Turtle,Momentum,SHORT,XLE,ALL,-0.394,43.6,55
Donchian/Turtle,Momentum,SHORT,XLE,STRONG,-0.472,27.3,22
ADX Trend,Momentum,LONG,XLE,ALL,0.283,54.3,322
ADX Trend,Momentum,LONG,XLE,STRONG,0.496,56.2,73
ADX Trend,Momentum,LONG,XLE,NORMAL,-0.576,51.6,62
ADX Trend,Momentum,LONG,XLE,CAUTIOUS,0.833,54.2,48
ADX Trend,Momentum,LONG,XLE,WEAK,-0.459,51.5,68
ADX Trend,Momentum,LONG,XLE,CHOPPY,0.611,57.7,71
ADX Trend,Momentum,SHORT,XLE,ALL,-0.861,44.4,223
ADX Trend,Momentum,SHORT,XLE,STRONG,-0.991,33.3,69
ADX Trend,Momentum,SHORT,XLE,NORMAL,-0.701,43.9,41
ADX Trend,Momentum,SHORT,XLE,CAUTIOUS,-0.071,41.7,24
ADX Trend,Momentum,SHORT,XLE,WEAK,0.462,62.8,43
ADX Trend,Momentum,SHORT,XLE,CHOPPY,-0.959,45.7,46
RSI Revert,Reversion,LONG,AAL,ALL,-0.659,44.4,142
RSI Revert,Reversion,LONG,AAL,STRONG,1.883,73.3,30
RSI Revert,Reversion,LONG,AAL,NORMAL,0.536,54.2,24
RSI Revert,Reversion,LONG,AAL,CAUTIOUS,-0.215,55.0,20
RSI Revert,Reversion,LONG,AAL,WEAK,-1.368,23.3,43
RSI Revert,Reversion,LONG,AAL,CHOPPY,-0.749,28.0,25
RSI Revert,Reversion,SHORT,AAL,ALL,-0.412,46.3,108
RSI Revert,Reversion,SHORT,AAL,STRONG,-1.453,28.1,32
RSI Revert,Reversion,SHORT,AAL,NORMAL,-0.186,55.6,18
RSI Revert,Reversion,SHORT,AAL,CAUTIOUS,0.257,53.3,15
RSI Revert,Reversion,SHORT,AAL,CHOPPY,0.003,43.3,30
Zscore Revert,Reversion,LONG,AAL,ALL,-0.241,45.3,53
Zscore Revert,Reversion,LONG,AAL,WEAK,-1.439,17.6,17
Zscore Revert,Reversion,SHORT,AAL,ALL,0.899,64.9,57
Zscore Revert,Reversion,SHORT,AAL,STRONG,-0.472,47.1,17
Zscore Revert,Reversion,SHORT,AAL,CHOPPY,0.832,68.8,16
Keltner Revert,Reversion,LONG,AAL,ALL,-0.347,46.3,108
Keltner Revert,Reversion,LONG,AAL,STRONG,1.582,72.2,18
Keltner Revert,Reversion,LONG,AAL,NORMAL,0.528,53.8,26
Keltner Revert,Reversion,LONG,AAL,WEAK,-0.974,22.6,31
Keltner Revert,Reversion,LONG,AAL,CHOPPY,-0.33,47.4,19
Keltner Revert,Reversion,SHORT,AAL,ALL,0.479,55.0,80
Keltner Revert,Reversion,SHORT,AAL,STRONG,-0.633,40.0,20
Keltner Revert,Reversion,SHORT,AAL,NORMAL,0.402,62.5,16
Keltner Revert,Reversion,SHORT,AAL,CHOPPY,0.785,58.3,24
MFI Revert,Reversion,LONG,AAL,ALL,-0.327,46.2,26
RSI Momentum,Momentum,LONG,AAL,ALL,0.412,53.7,108
RSI Momentum,Momentum,LONG,AAL,STRONG,1.453,71.9,32
RSI Momentum,Momentum,LONG,AAL,NORMAL,0.186,44.4,18
RSI Momentum,Momentum,LONG,AAL,CAUTIOUS,-0.257,46.7,15
RSI Momentum,Momentum,LONG,AAL,CHOPPY,-0.003,56.7,30
RSI Momentum,Momentum,SHORT,AAL,ALL,0.659,55.6,142
RSI Momentum,Momentum,SHORT,AAL,STRONG,-1.883,26.7,30
RSI Momentum,Momentum,SHORT,AAL,NORMAL,-0.536,45.8,24
RSI Momentum,Momentum,SHORT,AAL,CAUTIOUS,0.215,45.0,20
RSI Momentum,Momentum,SHORT,AAL,WEAK,1.368,76.7,43
RSI Momentum,Momentum,SHORT,AAL,CHOPPY,0.749,72.0,25
Donchian/Turtle,Momentum,LONG,AAL,ALL,-0.735,42.6,68
Donchian/Turtle,Momentum,LONG,AAL,STRONG,-0.385,42.9,21
Donchian/Turtle,Momentum,LONG,AAL,CHOPPY,-0.544,44.4,18
Donchian/Turtle,Momentum,SHORT,AAL,ALL,0.329,55.7,79
Donchian/Turtle,Momentum,SHORT,AAL,STRONG,-1.442,31.6,19
Donchian/Turtle,Momentum,SHORT,AAL,WEAK,1.266,76.0,25
Donchian/Turtle,Momentum,SHORT,AAL,CHOPPY,0.042,64.7,17
ADX Trend,Momentum,LONG,AAL,ALL,0.902,51.0,296
ADX Trend,Momentum,LONG,AAL,STRONG,2.559,69.4,85
ADX Trend,Momentum,LONG,AAL,NORMAL,0.103,54.0,50
ADX Trend,Momentum,LONG,AAL,CAUTIOUS,0.229,47.2,36
ADX Trend,Momentum,LONG,AAL,WEAK,-1.505,31.2,48
ADX Trend,Momentum,LONG,AAL,CHOPPY,-0.476,42.9,77
ADX Trend,Momentum,SHORT,AAL,ALL,0.258,53.6,304
ADX Trend,Momentum,SHORT,AAL,STRONG,-2.613,28.4,74
ADX Trend,Momentum,SHORT,AAL,NORMAL,0.218,52.9,51
ADX Trend,Momentum,SHORT,AAL,CAUTIOUS,-0.426,48.6,35
ADX Trend,Momentum,SHORT,AAL,WEAK,2.324,81.1,74
ADX Trend,Momentum,SHORT,AAL,CHOPPY,-0.205,54.3,70
RSI Revert,Reversion,LONG,ALK,ALL,-0.52,40.0,130
RSI Revert,Reversion,LONG,ALK,STRONG,1.295,70.8,24
RSI Revert,Reversion,LONG,ALK,NORMAL,-0.252,33.3,27
RSI Revert,Reversion,LONG,ALK,WEAK,-1.114,18.9,37
RSI Revert,Reversion,LONG,ALK,CHOPPY,0.003,42.9,28
RSI Revert,Reversion,SHORT,ALK,ALL,0.194,50.3,147
RSI Revert,Reversion,SHORT,ALK,STRONG,-1.379,31.4,35
RSI Revert,Reversion,SHORT,ALK,NORMAL,0.59,48.0,25
RSI Revert,Reversion,SHORT,ALK,CAUTIOUS,0.799,63.2,19
RSI Revert,Reversion,SHORT,ALK,WEAK,1.349,76.9,26
RSI Revert,Reversion,SHORT,ALK,CHOPPY,-0.034,45.2,42
Zscore Revert,Reversion,LONG,ALK,ALL,-0.421,40.0,50
Zscore Revert,Reversion,LONG,ALK,WEAK,-0.469,20.0,15
Zscore Revert,Reversion,SHORT,ALK,ALL,-0.799,45.1,71
Zscore Revert,Reversion,SHORT,ALK,STRONG,-1.547,20.0,20
Zscore Revert,Reversion,SHORT,ALK,CHOPPY,-0.474,40.0,15
Keltner Revert,Reversion,LONG,ALK,ALL,-0.416,39.8,108
Keltner Revert,Reversion,LONG,ALK,STRONG,1.38,65.4,26
Keltner Revert,Reversion,LONG,ALK,NORMAL,-0.413,30.4,23
Keltner Revert,Reversion,LONG,ALK,WEAK,-1.04,14.3,28
Keltner Revert,Reversion,LONG,ALK,CHOPPY,-0.182,38.1,21
Keltner Revert,Reversion,SHORT,ALK,ALL,-0.552,46.7,105
Keltner Revert,Reversion,SHORT,ALK,STRONG,-1.512,28.0,25
Keltner Revert,Reversion,SHORT,ALK,NORMAL,0.661,55.6,18
Keltner Revert,Reversion,SHORT,ALK,CAUTIOUS,0.47,50.0,16
Keltner Revert,Reversion,SHORT,ALK,WEAK,0.865,73.7,19
Keltner Revert,Reversion,SHORT,ALK,CHOPPY,-0.508,37.0,27
MFI Revert,Reversion,LONG,ALK,ALL,-0.244,43.2,44
MFI Revert,Reversion,SHORT,ALK,ALL,-0.492,45.0,20
RSI Momentum,Momentum,LONG,ALK,ALL,-0.194,49.7,147
RSI Momentum,Momentum,LONG,ALK,STRONG,1.379,68.6,35
RSI Momentum,Momentum,LONG,ALK,NORMAL,-0.59,52.0,25
RSI Momentum,Momentum,LONG,ALK,CAUTIOUS,-0.799,36.8,19
RSI Momentum,Momentum,LONG,ALK,WEAK,-1.349,23.1,26
RSI Momentum,Momentum,LONG,ALK,CHOPPY,0.034,54.8,42
RSI Momentum,Momentum,SHORT,ALK,ALL,0.52,60.0,130
RSI Momentum,Momentum,SHORT,ALK,STRONG,-1.295,29.2,24
RSI Momentum,Momentum,SHORT,ALK,NORMAL,0.252,66.7,27
RSI Momentum,Momentum,SHORT,ALK,WEAK,1.114,81.1,37
RSI Momentum,Momentum,SHORT,ALK,CHOPPY,-0.003,57.1,28
Donchian/Turtle,Momentum,LONG,ALK,ALL,-0.185,49.4,77
Donchian/Turtle,Momentum,LONG,ALK,STRONG,1.166,72.2,18
Donchian/Turtle,Momentum,LONG,ALK,NORMAL,-0.699,26.7,15
Donchian/Turtle,Momentum,LONG,ALK,WEAK,-1.264,22.2,18
Donchian/Turtle,Momentum,LONG,ALK,CHOPPY,0.186,68.8,16
Donchian/Turtle,Momentum,SHORT,ALK,ALL,0.685,57.1,84
Donchian/Turtle,Momentum,SHORT,ALK,STRONG,-1.265,33.3,15
Donchian/Turtle,Momentum,SHORT,ALK,NORMAL,0.6,66.7,21
Donchian/Turtle,Momentum,SHORT,ALK,WEAK,1.602,81.0,21
Donchian/Turtle,Momentum,SHORT,ALK,CHOPPY,-0.424,47.4,19
ADX Trend,Momentum,LONG,ALK,ALL,0.172,49.2,311
ADX Trend,Momentum,LONG,ALK,STRONG,2.493,68.2,85
ADX Trend,Momentum,LONG,ALK,NORMAL,0.037,54.2,48
ADX Trend,Momentum,LONG,ALK,CAUTIOUS,-0.441,35.9,39
ADX Trend,Momentum,LONG,ALK,WEAK,-2.267,25.4,67
ADX Trend,Momentum,LONG,ALK,CHOPPY,0.265,52.8,72
ADX Trend,Momentum,SHORT,ALK,ALL,0.567,54.1,296
ADX Trend,Momentum,SHORT,ALK,STRONG,-2.591,30.8,78
ADX Trend,Momentum,SHORT,ALK,NORMAL,0.45,56.0,50
ADX Trend,Momentum,SHORT,ALK,CAUTIOUS,0.233,57.6,33
ADX Trend,Momentum,SHORT,ALK,WEAK,1.888,75.7,70
ADX Trend,Momentum,SHORT,ALK,CHOPPY,0.298,55.4,65
RSI Revert,Reversion,LONG,BHE,ALL,1.162,62.0,50
RSI Revert,Reversion,LONG,BHE,STRONG,1.514,93.3,15
RSI Revert,Reversion,SHORT,BHE,ALL,-0.367,50.4,131
RSI Revert,Reversion,SHORT,BHE,STRONG,-1.617,28.1,32
RSI Revert,Reversion,SHORT,BHE,NORMAL,-0.24,40.0,35
RSI Revert,Reversion,SHORT,BHE,CAUTIOUS,0.113,56.2,16
RSI Revert,Reversion,SHORT,BHE,WEAK,1.626,77.8,27
RSI Revert,Reversion,SHORT,BHE,CHOPPY,0.121,61.9,21
Zscore Revert,Reversion,LONG,BHE,ALL,0.581,56.8,44
Zscore Revert,Reversion,SHORT,BHE,ALL,0.256,52.9,68
Zscore Revert,Reversion,SHORT,BHE,STRONG,-1.141,33.3,24
Keltner Revert,Reversion,LONG,BHE,ALL,0.686,57.7,26
Keltner Revert,Reversion,SHORT,BHE,ALL,-0.833,47.6,105
Keltner Revert,Reversion,SHORT,BHE,STRONG,-1.368,33.3,33
Keltner Revert,Reversion,SHORT,BHE,NORMAL,-0.791,40.0,30
Keltner Revert,Reversion,SHORT,BHE,WEAK,0.691,62.5,16
Keltner Revert,Reversion,SHORT,BHE,CHOPPY,0.239,61.1,18
MFI Revert,Reversion,SHORT,BHE,ALL,-0.413,45.7,35
RSI Momentum,Momentum,LONG,BHE,ALL,0.367,49.6,131
RSI Momentum,Momentum,LONG,BHE,STRONG,1.617,71.9,32
RSI Momentum,Momentum,LONG,BHE,NORMAL,0.24,60.0,35
RSI Momentum,Momentum,LONG,BHE,CAUTIOUS,-0.113,43.8,16
RSI Momentum,Momentum,LONG,BHE,WEAK,-1.626,22.2,27
RSI Momentum,Momentum,LONG,BHE,CHOPPY,-0.121,38.1,21
RSI Momentum,Momentum,SHORT,BHE,ALL,-1.162,38.0,50
RSI Momentum,Momentum,SHORT,BHE,STRONG,-1.514,6.7,15
Donchian/Turtle,Momentum,LONG,BHE,ALL,-0.294,48.2,85
Donchian/Turtle,Momentum,LONG,BHE,STRONG,1.141,70.8,24
Donchian/Turtle,Momentum,LONG,BHE,NORMAL,0.654,62.5,16
Donchian/Turtle,Momentum,LONG,BHE,WEAK,-1.243,27.8,18
Donchian/Turtle,Momentum,LONG,BHE,CHOPPY,-0.977,31.6,19
Donchian/Turtle,Momentum,SHORT,BHE,ALL,-0.617,44.0,50
ADX Trend,Momentum,LONG,BHE,ALL,0.679,50.9,267
ADX Trend,Momentum,LONG,BHE,STRONG,2.253,74.6,67
ADX Trend,Momentum,LONG,BHE,NORMAL,0.556,64.4,59
ADX Trend,Momentum,LONG,BHE,CAUTIOUS,-0.358,23.1,26
ADX Trend,Momentum,LONG,BHE,WEAK,-2.122,25.9,54
ADX Trend,Momentum,LONG,BHE,CHOPPY,-0.017,45.9,61
ADX Trend,Momentum,SHORT,BHE,ALL,-0.876,45.9,194
ADX Trend,Momentum,SHORT,BHE,STRONG,-2.995,11.5,52
ADX Trend,Momentum,SHORT,BHE,NORMAL,-1.208,39.5,38
ADX Trend,Momentum,SHORT,BHE,CAUTIOUS,-0.51,44.4,27
ADX Trend,Momentum,SHORT,BHE,WEAK,1.51,72.5,51
ADX Trend,Momentum,SHORT,BHE,CHOPPY,0.691,73.1,26
RSI Revert,Reversion,LONG,CAR,ALL,0.937,51.3,156
RSI Revert,Reversion,LONG,CAR,STRONG,2.004,76.0,50
RSI Revert,Reversion,LONG,CAR,NORMAL,0.54,45.0,20
RSI Revert,Reversion,LONG,CAR,CAUTIOUS,0.347,47.4,19
RSI Revert,Reversion,LONG,CAR,WEAK,-1.277,30.0,30
RSI Revert,Reversion,LONG,CAR,CHOPPY,-0.233,40.5,37
RSI Revert,Reversion,SHORT,CAR,ALL,-0.789,43.4,129
RSI Revert,Reversion,SHORT,CAR,STRONG,-0.592,31.2,32
RSI Revert,Reversion,SHORT,CAR,NORMAL,-1.579,28.6,28
RSI Revert,Reversion,SHORT,CAR,WEAK,-0.159,55.2,29
RSI Revert,Reversion,SHORT,CAR,CHOPPY,0.661,55.6,27
Zscore Revert,Reversion,LONG,CAR,ALL,-0.777,45.3,75
Zscore Revert,Reversion,LONG,CAR,STRONG,0.16,53.6,28
Zscore Revert,Reversion,LONG,CAR,WEAK,-1.309,25.0,16
Zscore Revert,Reversion,LONG,CAR,CHOPPY,0.281,53.3,15
Zscore Revert,Reversion,SHORT,CAR,ALL,-0.48,44.2,52
Zscore Revert,Reversion,SHORT,CAR,STRONG,-0.345,37.5,16
Keltner Revert,Reversion,LONG,CAR,ALL,0.449,55.0,111
Keltner Revert,Reversion,LONG,CAR,STRONG,1.666,76.2,42
Keltner Revert,Reversion,LONG,CAR,WEAK,-1.539,26.1,23
Keltner Revert,Reversion,LONG,CAR,CHOPPY,-0.292,45.5,22
Keltner Revert,Reversion,SHORT,CAR,ALL,-0.78,41.9,74
Keltner Revert,Reversion,SHORT,CAR,STRONG,-0.5,33.3,18
Keltner Revert,Reversion,SHORT,CAR,NORMAL,-1.279,36.4,22
MFI Revert,Reversion,LONG,CAR,ALL,0.078,47.6,42
MFI Revert,Reversion,LONG,CAR,STRONG,1.095,66.7,15
MFI Revert,Reversion,SHORT,CAR,ALL,-0.405,36.7,30
RSI Momentum,Momentum,LONG,CAR,ALL,0.789,56.6,129
RSI Momentum,Momentum,LONG,CAR,STRONG,0.592,68.8,32
RSI Momentum,Momentum,LONG,CAR,NORMAL,1.579,71.4,28
RSI Momentum,Momentum,LONG,CAR,WEAK,0.159,44.8,29
RSI Momentum,Momentum,LONG,CAR,CHOPPY,-0.661,44.4,27
RSI Momentum,Momentum,SHORT,CAR,ALL,-0.937,48.7,156
RSI Momentum,Momentum,SHORT,CAR,STRONG,-2.004,24.0,50
RSI Momentum,Momentum,SHORT,CAR,NORMAL,-0.54,55.0,20
RSI Momentum,Momentum,SHORT,CAR,CAUTIOUS,-0.347,52.6,19
RSI Momentum,Momentum,SHORT,CAR,WEAK,1.277,70.0,30
RSI Momentum,Momentum,SHORT,CAR,CHOPPY,0.233,59.5,37
Donchian/Turtle,Momentum,LONG,CAR,ALL,0.794,60.3,68
Donchian/Turtle,Momentum,LONG,CAR,STRONG,0.58,75.0,16
Donchian/Turtle,Momentum,LONG,CAR,NORMAL,0.899,57.9,19
Donchian/Turtle,Momentum,SHORT,CAR,ALL,0.003,48.4,91
Donchian/Turtle,Momentum,SHORT,CAR,STRONG,-1.171,30.0,30
Donchian/Turtle,Momentum,SHORT,CAR,NORMAL,0.273,47.1,17
Donchian/Turtle,Momentum,SHORT,CAR,WEAK,1.078,73.3,15
Donchian/Turtle,Momentum,SHORT,CAR,CHOPPY,-0.406,47.4,19
ADX Trend,Momentum,LONG,CAR,ALL,0.817,50.0,330
ADX Trend,Momentum,LONG,CAR,STRONG,1.154,63.9,83
ADX Trend,Momentum,LONG,CAR,NORMAL,1.504,56.1,66
ADX Trend,Momentum,LONG,CAR,CAUTIOUS,0.625,52.1,48
ADX Trend,Momentum,LONG,CAR,WEAK,-0.6,40.6,64
