strategy,family,direction,symbol,regime,sharpe,wr,active_days
RSI Revert,Reversion,SHORT,CRS,NORMAL,-1.678,39.2,51
RSI Revert,Reversion,SHORT,CRS,CAUTIOUS,-0.06,50.0,20
RSI Revert,Reversion,SHORT,CRS,WEAK,1.641,68.9,61
RSI Revert,Reversion,SHORT,CRS,CHOPPY,-0.676,42.2,64
Zscore Revert,Reversion,LONG,CRS,ALL,1.727,57.7,97
Zscore Revert,Reversion,LONG,CRS,STRONG,2.307,82.4,34
Zscore Revert,Reversion,LONG,CRS,WEAK,0.412,42.9,21
Zscore Revert,Reversion,LONG,CRS,CHOPPY,-0.299,31.2,16
Zscore Revert,Reversion,SHORT,CRS,ALL,-1.434,39.0,172
Zscore Revert,Reversion,SHORT,CRS,STRONG,-1.301,25.5,47
Zscore Revert,Reversion,SHORT,CRS,NORMAL,-1.051,40.6,32
Zscore Revert,Reversion,SHORT,CRS,CAUTIOUS,-0.294,43.8,16
Zscore Revert,Reversion,SHORT,CRS,WEAK,0.854,64.1,39
Zscore Revert,Reversion,SHORT,CRS,CHOPPY,-1.466,26.3,38
Keltner Revert,Reversion,LONG,CRS,ALL,0.917,60.4,48
Keltner Revert,Reversion,SHORT,CRS,ALL,-1.268,41.0,222
Keltner Revert,Reversion,SHORT,CRS,STRONG,-2.079,17.9,56
Keltner Revert,Reversion,SHORT,CRS,NORMAL,-1.101,37.2,43
Keltner Revert,Reversion,SHORT,CRS,CAUTIOUS,-0.54,53.3,15
Keltner Revert,Reversion,SHORT,CRS,WEAK,1.53,67.3,55
Keltner Revert,Reversion,SHORT,CRS,CHOPPY,-1.105,37.7,53
MFI Revert,Reversion,LONG,CRS,ALL,0.244,54.5,22
MFI Revert,Reversion,SHORT,CRS,ALL,-0.878,42.4,132
MFI Revert,Reversion,SHORT,CRS,STRONG,-1.796,20.6,34
MFI Revert,Reversion,SHORT,CRS,NORMAL,-1.252,40.0,25
MFI Revert,Reversion,SHORT,CRS,WEAK,1.044,68.8,32
MFI Revert,Reversion,SHORT,CRS,CHOPPY,-0.661,35.7,28
RSI Momentum,Momentum,LONG,CRS,ALL,1.767,56.9,267
RSI Momentum,Momentum,LONG,CRS,STRONG,2.992,77.5,71
RSI Momentum,Momentum,LONG,CRS,NORMAL,1.678,60.8,51
RSI Momentum,Momentum,LONG,CRS,CAUTIOUS,0.06,50.0,20
RSI Momentum,Momentum,LONG,CRS,WEAK,-1.641,31.1,61
RSI Momentum,Momentum,LONG,CRS,CHOPPY,0.676,57.8,64
RSI Momentum,Momentum,SHORT,CRS,ALL,-0.832,44.2,77
RSI Momentum,Momentum,SHORT,CRS,STRONG,-0.726,31.6,19
RSI Momentum,Momentum,SHORT,CRS,WEAK,0.388,70.6,17
RSI Momentum,Momentum,SHORT,CRS,CHOPPY,-0.164,55.0,20
Donchian/Turtle,Momentum,LONG,CRS,ALL,1.411,56.0,268
Donchian/Turtle,Momentum,LONG,CRS,STRONG,1.812,72.1,68
Donchian/Turtle,Momentum,LONG,CRS,NORMAL,1.927,66.1,56
Donchian/Turtle,Momentum,LONG,CRS,CAUTIOUS,0.06,43.3,30
Donchian/Turtle,Momentum,LONG,CRS,WEAK,-1.486,28.6,56
Donchian/Turtle,Momentum,LONG,CRS,CHOPPY,0.757,60.3,58
Donchian/Turtle,Momentum,SHORT,CRS,ALL,-1.055,44.3,97
Donchian/Turtle,Momentum,SHORT,CRS,STRONG,-1.545,25.0,28
Donchian/Turtle,Momentum,SHORT,CRS,CAUTIOUS,-0.681,41.2,17
Donchian/Turtle,Momentum,SHORT,CRS,WEAK,-0.192,60.9,23
Donchian/Turtle,Momentum,SHORT,CRS,CHOPPY,0.385,64.7,17
ADX Trend,Momentum,LONG,CRS,ALL,0.878,53.7,328
ADX Trend,Momentum,LONG,CRS,STRONG,2.342,75.3,93
ADX Trend,Momentum,LONG,CRS,NORMAL,1.245,57.1,63
ADX Trend,Momentum,LONG,CRS,CAUTIOUS,0.301,45.5,33
ADX Trend,Momentum,LONG,CRS,WEAK,-2.208,25.7,70
ADX Trend,Momentum,LONG,CRS,CHOPPY,-0.16,53.6,69
ADX Trend,Momentum,SHORT,CRS,ALL,-0.797,45.9,222
ADX Trend,Momentum,SHORT,CRS,STRONG,-2.469,19.6,56
ADX Trend,Momentum,SHORT,CRS,NORMAL,-0.452,46.3,41
ADX Trend,Momentum,SHORT,CRS,CAUTIOUS,-0.279,55.6,27
ADX Trend,Momentum,SHORT,CRS,WEAK,1.681,80.5,41
ADX Trend,Momentum,SHORT,CRS,CHOPPY,-0.675,42.1,57
RSI Revert,Reversion,LONG,CVNA,ALL,0.892,57.7,142
RSI Revert,Reversion,LONG,CVNA,STRONG,2.264,78.4,51
RSI Revert,Reversion,LONG,CVNA,NORMAL,0.284,53.8,26
RSI Revert,Reversion,LONG,CVNA,CAUTIOUS,0.467,64.7,17
RSI Revert,Reversion,LONG,CVNA,WEAK,-1.8,21.4,28
RSI Revert,Reversion,LONG,CVNA,CHOPPY,0.256,55.0,20
RSI Revert,Reversion,SHORT,CVNA,ALL,-0.714,46.0,252
RSI Revert,Reversion,SHORT,CVNA,STRONG,-2.749,21.2,66
RSI Revert,Reversion,SHORT,CVNA,NORMAL,-1.009,38.9,54
RSI Revert,Reversion,SHORT,CVNA,CAUTIOUS,0.38,59.3,27
RSI Revert,Reversion,SHORT,CVNA,WEAK,1.048,63.4,41
RSI Revert,Reversion,SHORT,CVNA,CHOPPY,1.208,60.9,64
Zscore Revert,Reversion,LONG,CVNA,ALL,0.405,62.1,116
Zscore Revert,Reversion,LONG,CVNA,STRONG,1.553,86.1,36
Zscore Revert,Reversion,LONG,CVNA,NORMAL,1.179,71.4,21
Zscore Revert,Reversion,LONG,CVNA,WEAK,-1.878,25.0,28
Zscore Revert,Reversion,LONG,CVNA,CHOPPY,0.125,58.8,17
Zscore Revert,Reversion,SHORT,CVNA,ALL,-0.95,46.2,160
Zscore Revert,Reversion,SHORT,CVNA,STRONG,-2.551,18.2,44
Zscore Revert,Reversion,SHORT,CVNA,NORMAL,-0.955,38.9,36
Zscore Revert,Reversion,SHORT,CVNA,CAUTIOUS,-0.134,54.5,22
Zscore Revert,Reversion,SHORT,CVNA,WEAK,1.761,76.9,26
Zscore Revert,Reversion,SHORT,CVNA,CHOPPY,0.721,62.5,32
Keltner Revert,Reversion,LONG,CVNA,ALL,0.728,61.0,82
Keltner Revert,Reversion,LONG,CVNA,STRONG,1.437,76.9,26
Keltner Revert,Reversion,LONG,CVNA,WEAK,-1.984,17.4,23
Keltner Revert,Reversion,SHORT,CVNA,ALL,-0.673,47.9,217
Keltner Revert,Reversion,SHORT,CVNA,STRONG,-2.417,22.8,57
Keltner Revert,Reversion,SHORT,CVNA,NORMAL,-0.844,40.4,47
Keltner Revert,Reversion,SHORT,CVNA,CAUTIOUS,0.198,66.7,21
Keltner Revert,Reversion,SHORT,CVNA,WEAK,0.764,64.7,34
Keltner Revert,Reversion,SHORT,CVNA,CHOPPY,1.137,62.1,58
MFI Revert,Reversion,LONG,CVNA,ALL,1.261,63.5,85
MFI Revert,Reversion,LONG,CVNA,STRONG,2.045,96.4,28
MFI Revert,Reversion,LONG,CVNA,NORMAL,0.02,47.4,19
MFI Revert,Reversion,LONG,CVNA,WEAK,-1.698,12.5,16
MFI Revert,Reversion,SHORT,CVNA,ALL,-0.635,47.1,140
MFI Revert,Reversion,SHORT,CVNA,STRONG,-1.853,27.0,37
MFI Revert,Reversion,SHORT,CVNA,NORMAL,-0.693,42.9,28
MFI Revert,Reversion,SHORT,CVNA,CAUTIOUS,-0.33,46.7,15
MFI Revert,Reversion,SHORT,CVNA,WEAK,0.464,60.9,23
MFI Revert,Reversion,SHORT,CVNA,CHOPPY,0.722,62.2,37
RSI Momentum,Momentum,LONG,CVNA,ALL,0.714,54.0,252
RSI Momentum,Momentum,LONG,CVNA,STRONG,2.749,78.8,66
RSI Momentum,Momentum,LONG,CVNA,NORMAL,1.009,61.1,54
RSI Momentum,Momentum,LONG,CVNA,CAUTIOUS,-0.38,40.7,27
RSI Momentum,Momentum,LONG,CVNA,WEAK,-1.048,36.6,41
RSI Momentum,Momentum,LONG,CVNA,CHOPPY,-1.208,39.1,64
RSI Momentum,Momentum,SHORT,CVNA,ALL,-0.892,42.3,142
RSI Momentum,Momentum,SHORT,CVNA,STRONG,-2.264,21.6,51
RSI Momentum,Momentum,SHORT,CVNA,NORMAL,-0.284,46.2,26
RSI Momentum,Momentum,SHORT,CVNA,CAUTIOUS,-0.467,35.3,17
RSI Momentum,Momentum,SHORT,CVNA,WEAK,1.8,78.6,28
RSI Momentum,Momentum,SHORT,CVNA,CHOPPY,-0.256,45.0,20
Donchian/Turtle,Momentum,LONG,CVNA,ALL,0.791,57.1,210
Donchian/Turtle,Momentum,LONG,CVNA,STRONG,2.491,77.8,54
Donchian/Turtle,Momentum,LONG,CVNA,NORMAL,1.148,65.9,41
Donchian/Turtle,Momentum,LONG,CVNA,CAUTIOUS,0.048,59.1,22
Donchian/Turtle,Momentum,LONG,CVNA,WEAK,-1.161,32.4,34
Donchian/Turtle,Momentum,LONG,CVNA,CHOPPY,-0.837,45.8,59
Donchian/Turtle,Momentum,SHORT,CVNA,ALL,-0.185,45.0,149
Donchian/Turtle,Momentum,SHORT,CVNA,STRONG,-1.679,24.0,50
Donchian/Turtle,Momentum,SHORT,CVNA,NORMAL,-0.839,35.7,28
Donchian/Turtle,Momentum,SHORT,CVNA,CAUTIOUS,-0.625,35.3,17
Donchian/Turtle,Momentum,SHORT,CVNA,WEAK,2.327,80.6,36
Donchian/Turtle,Momentum,SHORT,CVNA,CHOPPY,0.19,55.6,18
ADX Trend,Momentum,LONG,CVNA,ALL,0.921,53.5,299
ADX Trend,Momentum,LONG,CVNA,STRONG,2.565,75.9,83
ADX Trend,Momentum,LONG,CVNA,NORMAL,0.551,54.5,66
ADX Trend,Momentum,LONG,CVNA,CAUTIOUS,0.327,47.1,34
ADX Trend,Momentum,LONG,CVNA,WEAK,-1.373,34.1,44
ADX Trend,Momentum,LONG,CVNA,CHOPPY,-0.717,41.7,72
ADX Trend,Momentum,SHORT,CVNA,ALL,-0.782,45.5,264
ADX Trend,Momentum,SHORT,CVNA,STRONG,-2.484,24.3,74
ADX Trend,Momentum,SHORT,CVNA,NORMAL,-1.086,35.6,45
ADX Trend,Momentum,SHORT,CVNA,CAUTIOUS,-0.247,51.4,35
ADX Trend,Momentum,SHORT,CVNA,WEAK,1.807,74.2,66
ADX Trend,Momentum,SHORT,CVNA,CHOPPY,-0.011,43.2,44
RSI Revert,Reversion,LONG,DELL,ALL,0.548,57.0,100
RSI Revert,Reversion,LONG,DELL,STRONG,2.289,89.7,29
RSI Revert,Reversion,LONG,DELL,NORMAL,0.9,60.0,15
RSI Revert,Reversion,LONG,DELL,WEAK,-0.965,28.6,28
RSI Revert,Reversion,LONG,DELL,CHOPPY,0.671,64.7,17
RSI Revert,Reversion,SHORT,DELL,ALL,-0.307,51.9,268
RSI Revert,Reversion,SHORT,DELL,STRONG,-1.606,23.1,65
RSI Revert,Reversion,SHORT,DELL,NORMAL,-1.289,31.2,48
RSI Revert,Reversion,SHORT,DELL,CAUTIOUS,0.61,66.7,30
RSI Revert,Reversion,SHORT,DELL,WEAK,2.317,79.7,59
RSI Revert,Reversion,SHORT,DELL,CHOPPY,1.174,63.6,66
Zscore Revert,Reversion,LONG,DELL,ALL,0.292,55.2,87
Zscore Revert,Reversion,LONG,DELL,STRONG,2.103,82.1,28
Zscore Revert,Reversion,LONG,DELL,WEAK,-0.913,29.6,27
Zscore Revert,Reversion,SHORT,DELL,ALL,-0.306,54.6,205
Zscore Revert,Reversion,SHORT,DELL,STRONG,-1.413,18.2,44
Zscore Revert,Reversion,SHORT,DELL,NORMAL,-1.096,36.6,41
Zscore Revert,Reversion,SHORT,DELL,CAUTIOUS,1.269,71.4,21
Zscore Revert,Reversion,SHORT,DELL,WEAK,2.215,84.8,46
Zscore Revert,Reversion,SHORT,DELL,CHOPPY,1.056,66.0,53
Keltner Revert,Reversion,LONG,DELL,ALL,0.602,57.4,108
Keltner Revert,Reversion,LONG,DELL,STRONG,2.513,87.5,32
Keltner Revert,Reversion,LONG,DELL,NORMAL,1.046,65.0,20
Keltner Revert,Reversion,LONG,DELL,WEAK,-1.133,31.2,32
Keltner Revert,Reversion,LONG,DELL,CHOPPY,0.596,61.1,18
Keltner Revert,Reversion,SHORT,DELL,ALL,-0.686,51.7,242
Keltner Revert,Reversion,SHORT,DELL,STRONG,-1.522,22.2,54
Keltner Revert,Reversion,SHORT,DELL,NORMAL,-1.237,33.3,48
Keltner Revert,Reversion,SHORT,DELL,CAUTIOUS,0.992,69.0,29
Keltner Revert,Reversion,SHORT,DELL,WEAK,1.974,81.6,49
Keltner Revert,Reversion,SHORT,DELL,CHOPPY,0.751,59.7,62
MFI Revert,Reversion,LONG,DELL,ALL,0.501,56.2,32
MFI Revert,Reversion,SHORT,DELL,ALL,0.032,52.7,110
MFI Revert,Reversion,SHORT,DELL,STRONG,-1.333,18.8,32
MFI Revert,Reversion,SHORT,DELL,NORMAL,0.02,41.2,17
MFI Revert,Reversion,SHORT,DELL,WEAK,1.319,79.2,24
MFI Revert,Reversion,SHORT,DELL,CHOPPY,1.158,67.9,28
RSI Momentum,Momentum,LONG,DELL,ALL,0.307,48.1,268
RSI Momentum,Momentum,LONG,DELL,STRONG,1.606,76.9,65
RSI Momentum,Momentum,LONG,DELL,NORMAL,1.289,68.8,48
RSI Momentum,Momentum,LONG,DELL,CAUTIOUS,-0.61,33.3,30
RSI Momentum,Momentum,LONG,DELL,WEAK,-2.317,20.3,59
RSI Momentum,Momentum,LONG,DELL,CHOPPY,-1.174,36.4,66
RSI Momentum,Momentum,SHORT,DELL,ALL,-0.548,43.0,100
RSI Momentum,Momentum,SHORT,DELL,STRONG,-2.289,10.3,29
RSI Momentum,Momentum,SHORT,DELL,NORMAL,-0.9,40.0,15
RSI Momentum,Momentum,SHORT,DELL,WEAK,0.965,71.4,28
RSI Momentum,Momentum,SHORT,DELL,CHOPPY,-0.671,35.3,17
Donchian/Turtle,Momentum,LONG,DELL,ALL,1.097,51.1,274
Donchian/Turtle,Momentum,LONG,DELL,STRONG,1.809,82.0,61
Donchian/Turtle,Momentum,LONG,DELL,NORMAL,1.295,63.3,49
Donchian/Turtle,Momentum,LONG,DELL,CAUTIOUS,-0.571,38.9,36
Donchian/Turtle,Momentum,LONG,DELL,WEAK,-2.535,20.4,54
Donchian/Turtle,Momentum,LONG,DELL,CHOPPY,0.343,45.9,74
Donchian/Turtle,Momentum,SHORT,DELL,ALL,-0.472,41.8,110
Donchian/Turtle,Momentum,SHORT,DELL,STRONG,-2.498,13.9,36
Donchian/Turtle,Momentum,SHORT,DELL,NORMAL,-1.173,27.8,18
Donchian/Turtle,Momentum,SHORT,DELL,WEAK,1.218,71.0,31
Donchian/Turtle,Momentum,SHORT,DELL,CHOPPY,-0.538,38.9,18
ADX Trend,Momentum,LONG,DELL,ALL,0.758,52.8,320
ADX Trend,Momentum,LONG,DELL,STRONG,1.907,75.9,79
ADX Trend,Momentum,LONG,DELL,NORMAL,1.501,71.2,59
ADX Trend,Momentum,LONG,DELL,CAUTIOUS,-0.345,42.9,49
ADX Trend,Momentum,LONG,DELL,WEAK,-2.06,21.3,61
ADX Trend,Momentum,LONG,DELL,CHOPPY,-0.789,45.8,72
ADX Trend,Momentum,SHORT,DELL,ALL,-0.926,44.3,273
ADX Trend,Momentum,SHORT,DELL,STRONG,-3.434,16.7,84
ADX Trend,Momentum,SHORT,DELL,NORMAL,-1.898,34.5,55
ADX Trend,Momentum,SHORT,DELL,CAUTIOUS,-0.185,51.9,27
ADX Trend,Momentum,SHORT,DELL,WEAK,2.837,80.0,60
ADX Trend,Momentum,SHORT,DELL,CHOPPY,0.227,55.3,47
RSI Revert,Reversion,LONG,DY,ALL,0.163,50.0,96
RSI Revert,Reversion,LONG,DY,STRONG,1.058,60.0,20
RSI Revert,Reversion,LONG,DY,NORMAL,1.003,70.6,17
RSI Revert,Reversion,LONG,DY,CAUTIOUS,0.911,60.0,15
RSI Revert,Reversion,LONG,DY,WEAK,-1.355,23.1,26
RSI Revert,Reversion,LONG,DY,CHOPPY,-0.178,50.0,18
RSI Revert,Reversion,SHORT,DY,ALL,-0.916,43.9,255
RSI Revert,Reversion,SHORT,DY,STRONG,-2.715,20.6,68
RSI Revert,Reversion,SHORT,DY,NORMAL,-1.022,44.1,59
RSI Revert,Reversion,SHORT,DY,CAUTIOUS,1.334,70.6,34
RSI Revert,Reversion,SHORT,DY,WEAK,0.201,56.4,39
RSI Revert,Reversion,SHORT,DY,CHOPPY,0.504,47.3,55
Zscore Revert,Reversion,LONG,DY,ALL,0.589,52.3,88
Zscore Revert,Reversion,LONG,DY,STRONG,0.782,66.7,24
Zscore Revert,Reversion,LONG,DY,WEAK,-0.877,21.7,23
Zscore Revert,Reversion,LONG,DY,CHOPPY,0.525,57.9,19
Zscore Revert,Reversion,SHORT,DY,ALL,-0.585,42.8,215
Zscore Revert,Reversion,SHORT,DY,STRONG,-2.753,19.7,61
Zscore Revert,Reversion,SHORT,DY,NORMAL,0.502,53.3,45
Zscore Revert,Reversion,SHORT,DY,CAUTIOUS,-0.426,56.7,30
Zscore Revert,Reversion,SHORT,DY,WEAK,0.913,57.6,33
Zscore Revert,Reversion,SHORT,DY,CHOPPY,0.324,43.5,46
Keltner Revert,Reversion,LONG,DY,ALL,0.978,61.3,62
Keltner Revert,Reversion,LONG,DY,STRONG,0.715,61.9,21
Keltner Revert,Reversion,LONG,DY,WEAK,-0.021,37.5,16
Keltner Revert,Reversion,SHORT,DY,ALL,-0.861,44.4,225
Keltner Revert,Reversion,SHORT,DY,STRONG,-2.608,21.3,61
Keltner Revert,Reversion,SHORT,DY,NORMAL,0.057,52.1,48
Keltner Revert,Reversion,SHORT,DY,CAUTIOUS,0.469,60.6,33
Keltner Revert,Reversion,SHORT,DY,WEAK,0.067,60.6,33
Keltner Revert,Reversion,SHORT,DY,CHOPPY,0.294,44.0,50
MFI Revert,Reversion,LONG,DY,ALL,0.104,55.0,20
MFI Revert,Reversion,SHORT,DY,ALL,-1.18,38.5,104
MFI Revert,Reversion,SHORT,DY,STRONG,-1.897,26.5,34
MFI Revert,Reversion,SHORT,DY,WEAK,-0.801,40.0,15
MFI Revert,Reversion,SHORT,DY,CHOPPY,0.116,32.4,34
RSI Momentum,Momentum,LONG,DY,ALL,0.916,56.1,255
RSI Momentum,Momentum,LONG,DY,STRONG,2.715,79.4,68
RSI Momentum,Momentum,LONG,DY,NORMAL,1.022,55.9,59
RSI Momentum,Momentum,LONG,DY,CAUTIOUS,-1.334,29.4,34
RSI Momentum,Momentum,LONG,DY,WEAK,-0.201,43.6,39
RSI Momentum,Momentum,LONG,DY,CHOPPY,-0.504,52.7,55
RSI Momentum,Momentum,SHORT,DY,ALL,-0.163,50.0,96
RSI Momentum,Momentum,SHORT,DY,STRONG,-1.058,40.0,20
RSI Momentum,Momentum,SHORT,DY,NORMAL,-1.003,29.4,17
RSI Momentum,Momentum,SHORT,DY,CAUTIOUS,-0.911,40.0,15
RSI Momentum,Momentum,SHORT,DY,WEAK,1.355,76.9,26
RSI Momentum,Momentum,SHORT,DY,CHOPPY,0.178,50.0,18
Donchian/Turtle,Momentum,LONG,DY,ALL,1.252,57.5,254
Donchian/Turtle,Momentum,LONG,DY,STRONG,3.018,80.6,72
Donchian/Turtle,Momentum,LONG,DY,NORMAL,0.595,57.4,61
Donchian/Turtle,Momentum,LONG,DY,CAUTIOUS,0.304,38.9,36
Donchian/Turtle,Momentum,LONG,DY,WEAK,-0.395,42.9,35
Donchian/Turtle,Momentum,LONG,DY,CHOPPY,-1.247,48.0,50
Donchian/Turtle,Momentum,SHORT,DY,ALL,-0.663,40.7,108
Donchian/Turtle,Momentum,SHORT,DY,STRONG,-1.29,26.5,34
Donchian/Turtle,Momentum,SHORT,DY,CAUTIOUS,-0.302,46.7,15
Donchian/Turtle,Momentum,SHORT,DY,WEAK,1.041,66.7,24
Donchian/Turtle,Momentum,SHORT,DY,CHOPPY,-0.182,42.9,21
ADX Trend,Momentum,LONG,DY,ALL,0.89,55.3,322
ADX Trend,Momentum,LONG,DY,STRONG,3.135,75.8,95
ADX Trend,Momentum,LONG,DY,NORMAL,1.144,56.5,62
ADX Trend,Momentum,LONG,DY,CAUTIOUS,-0.408,37.5,40
ADX Trend,Momentum,LONG,DY,WEAK,-1.78,33.9,62
ADX Trend,Momentum,LONG,DY,CHOPPY,-0.263,55.6,63
ADX Trend,Momentum,SHORT,DY,ALL,-0.99,44.5,229
ADX Trend,Momentum,SHORT,DY,STRONG,-2.512,18.2,66
ADX Trend,Momentum,SHORT,DY,NORMAL,-0.995,38.5,39
ADX Trend,Momentum,SHORT,DY,CAUTIOUS,-0.754,43.5,23
ADX Trend,Momentum,SHORT,DY,WEAK,1.45,76.0,50
ADX Trend,Momentum,SHORT,DY,CHOPPY,0.285,52.9,51
RSI Revert,Reversion,LONG,EXTR,ALL,0.15,53.8,184
RSI Revert,Reversion,LONG,EXTR,STRONG,1.177,76.4,55
RSI Revert,Reversion,LONG,EXTR,NORMAL,0.717,58.1,31
RSI Revert,Reversion,LONG,EXTR,CAUTIOUS,-0.377,45.0,20
RSI Revert,Reversion,LONG,EXTR,WEAK,-1.001,34.2,38
RSI Revert,Reversion,LONG,EXTR,CHOPPY,-0.31,42.5,40
RSI Revert,Reversion,SHORT,EXTR,ALL,-1.143,47.6,191
RSI Revert,Reversion,SHORT,EXTR,STRONG,-2.1,29.4,51
RSI Revert,Reversion,SHORT,EXTR,NORMAL,-1.391,33.3,39
RSI Revert,Reversion,SHORT,EXTR,CAUTIOUS,0.103,47.8,23
RSI Revert,Reversion,SHORT,EXTR,WEAK,1.492,71.0,31
RSI Revert,Reversion,SHORT,EXTR,CHOPPY,-0.016,63.8,47
Zscore Revert,Reversion,LONG,EXTR,ALL,-0.341,49.7,145
Zscore Revert,Reversion,LONG,EXTR,STRONG,1.933,84.2,38
Zscore Revert,Reversion,LONG,EXTR,NORMAL,0.388,51.9,27
Zscore Revert,Reversion,LONG,EXTR,WEAK,-1.627,27.8,36
Zscore Revert,Reversion,LONG,EXTR,CHOPPY,0.102,33.3,30
Zscore Revert,Reversion,SHORT,EXTR,ALL,-0.834,43.8,153
Zscore Revert,Reversion,SHORT,EXTR,STRONG,-1.987,24.4,41
Zscore Revert,Reversion,SHORT,EXTR,NORMAL,-1.21,36.7,30
Zscore Revert,Reversion,SHORT,EXTR,CAUTIOUS,-0.465,37.5,16
Zscore Revert,Reversion,SHORT,EXTR,WEAK,1.75,69.0,29
Zscore Revert,Reversion,SHORT,EXTR,CHOPPY,0.426,54.1,37
Keltner Revert,Reversion,LONG,EXTR,ALL,-0.43,51.7,176
Keltner Revert,Reversion,LONG,EXTR,STRONG,1.115,80.4,46
Keltner Revert,Reversion,LONG,EXTR,NORMAL,0.224,54.8,31
Keltner Revert,Reversion,LONG,EXTR,CAUTIOUS,0.261,55.0,20
Keltner Revert,Reversion,LONG,EXTR,WEAK,-1.38,29.7,37
Keltner Revert,Reversion,LONG,EXTR,CHOPPY,-0.741,35.7,42
Keltner Revert,Reversion,SHORT,EXTR,ALL,-0.924,46.0,187
Keltner Revert,Reversion,SHORT,EXTR,STRONG,-2.5,22.2,54
Keltner Revert,Reversion,SHORT,EXTR,NORMAL,-1.467,32.4,34
Keltner Revert,Reversion,SHORT,EXTR,CAUTIOUS,1.287,73.7,19
Keltner Revert,Reversion,SHORT,EXTR,WEAK,1.484,66.7,36
Keltner Revert,Reversion,SHORT,EXTR,CHOPPY,0.876,56.8,44
MFI Revert,Reversion,LONG,EXTR,ALL,0.006,55.8,52
MFI Revert,Reversion,SHORT,EXTR,ALL,0.08,54.0,50
MFI Revert,Reversion,SHORT,EXTR,STRONG,-0.832,37.5,16
RSI Momentum,Momentum,LONG,EXTR,ALL,1.143,52.4,191
RSI Momentum,Momentum,LONG,EXTR,STRONG,2.1,70.6,51
RSI Momentum,Momentum,LONG,EXTR,NORMAL,1.391,66.7,39
RSI Momentum,Momentum,LONG,EXTR,CAUTIOUS,-0.103,52.2,23
RSI Momentum,Momentum,LONG,EXTR,WEAK,-1.492,29.0,31
RSI Momentum,Momentum,LONG,EXTR,CHOPPY,0.016,36.2,47
RSI Momentum,Momentum,SHORT,EXTR,ALL,-0.15,46.2,184
RSI Momentum,Momentum,SHORT,EXTR,STRONG,-1.177,23.6,55
RSI Momentum,Momentum,SHORT,EXTR,NORMAL,-0.717,41.9,31
RSI Momentum,Momentum,SHORT,EXTR,CAUTIOUS,0.377,55.0,20
RSI Momentum,Momentum,SHORT,EXTR,WEAK,1.001,65.8,38
RSI Momentum,Momentum,SHORT,EXTR,CHOPPY,0.31,57.5,40
Donchian/Turtle,Momentum,LONG,EXTR,ALL,0.895,53.5,185
Donchian/Turtle,Momentum,LONG,EXTR,STRONG,2.195,73.1,52
Donchian/Turtle,Momentum,LONG,EXTR,NORMAL,1.432,66.7,39
Donchian/Turtle,Momentum,LONG,EXTR,CAUTIOUS,-0.065,45.0,20
Donchian/Turtle,Momentum,LONG,EXTR,WEAK,-1.757,23.5,34
Donchian/Turtle,Momentum,LONG,EXTR,CHOPPY,-0.651,45.0,40
Donchian/Turtle,Momentum,SHORT,EXTR,ALL,0.455,48.2,193
Donchian/Turtle,Momentum,SHORT,EXTR,STRONG,-1.092,24.1,54
Donchian/Turtle,Momentum,SHORT,EXTR,NORMAL,-0.538,41.2,34
Donchian/Turtle,Momentum,SHORT,EXTR,CAUTIOUS,0.519,47.8,23
Donchian/Turtle,Momentum,SHORT,EXTR,WEAK,1.662,70.5,44
Donchian/Turtle,Momentum,SHORT,EXTR,CHOPPY,-0.227,63.2,38
ADX Trend,Momentum,LONG,EXTR,ALL,0.013,52.6,270
ADX Trend,Momentum,LONG,EXTR,STRONG,2.759,77.0,74
ADX Trend,Momentum,LONG,EXTR,NORMAL,2.072,71.2,52
ADX Trend,Momentum,LONG,EXTR,CAUTIOUS,-0.769,40.0,35
ADX Trend,Momentum,LONG,EXTR,WEAK,-2.401,23.1,52
ADX Trend,Momentum,LONG,EXTR,CHOPPY,-1.044,38.6,57
ADX Trend,Momentum,SHORT,EXTR,ALL,-0.679,44.5,236
ADX Trend,Momentum,SHORT,EXTR,STRONG,-1.382,29.0,62
ADX Trend,Momentum,SHORT,EXTR,NORMAL,-1.097,30.4,46
ADX Trend,Momentum,SHORT,EXTR,CAUTIOUS,0.044,53.3,30
ADX Trend,Momentum,SHORT,EXTR,WEAK,1.339,63.4,41
ADX Trend,Momentum,SHORT,EXTR,CHOPPY,-0.284,54.4,57
RSI Revert,Reversion,LONG,FIX,ALL,0.001,50.9,57
RSI Revert,Reversion,LONG,FIX,STRONG,1.695,87.5,16
RSI Revert,Reversion,LONG,FIX,WEAK,-1.688,11.1,18
RSI Revert,Reversion,SHORT,FIX,ALL,-0.87,43.1,274
RSI Revert,Reversion,SHORT,FIX,STRONG,-3.376,18.1,72
RSI Revert,Reversion,SHORT,FIX,NORMAL,-1.602,37.3,51
RSI Revert,Reversion,SHORT,FIX,CAUTIOUS,0.037,44.8,29
RSI Revert,Reversion,SHORT,FIX,WEAK,1.825,80.4,46
RSI Revert,Reversion,SHORT,FIX,CHOPPY,-0.004,47.4,76
Zscore Revert,Reversion,LONG,FIX,ALL,1.493,60.5,76
Zscore Revert,Reversion,LONG,FIX,STRONG,2.019,88.9,27
Zscore Revert,Reversion,LONG,FIX,WEAK,0.124,35.3,17
Zscore Revert,Reversion,SHORT,FIX,ALL,-0.978,40.7,209
